,sat_multivariate_sow,sat_uni_sow__nyc_delivery_reliability_annual,sat_uni_sow__nyc_delivery_deficit_p99_pct,sat_uni_sow__montague_flow_reliability_annual,sat_uni_sow__montague_flow_deficit_p99_pct,sat_uni_sow__trenton_flow_reliability_annual,sat_uni_sow__downstream_flood_exceedance_annual,sat_uni_sow__nyc_storage_min_p01_pct,sat_uni_sow__nj_delivery_reliability_annual,laplace__nyc_delivery_reliability_annual,laplace__nyc_delivery_deficit_p99_pct,laplace__montague_flow_reliability_annual,laplace__montague_flow_deficit_p99_pct,laplace__trenton_flow_reliability_annual,laplace__downstream_flood_exceedance_annual,laplace__nyc_storage_min_p01_pct,laplace__nj_delivery_reliability_annual,maximin__nyc_delivery_reliability_annual,maximin__nyc_delivery_deficit_p99_pct,maximin__montague_flow_reliability_annual,maximin__montague_flow_deficit_p99_pct,maximin__trenton_flow_reliability_annual,maximin__downstream_flood_exceedance_annual,maximin__nyc_storage_min_p01_pct,maximin__nj_delivery_reliability_annual,regret_mean__nyc_delivery_reliability_annual,regret_q90__nyc_delivery_reliability_annual,regret_cond__nyc_delivery_reliability_annual,gain_mean__nyc_delivery_reliability_annual,regret_mean__nyc_delivery_deficit_p99_pct,regret_q90__nyc_delivery_deficit_p99_pct,regret_cond__nyc_delivery_deficit_p99_pct,gain_mean__nyc_delivery_deficit_p99_pct,regret_mean__montague_flow_reliability_annual,regret_q90__montague_flow_reliability_annual,regret_cond__montague_flow_reliability_annual,gain_mean__montague_flow_reliability_annual,regret_mean__montague_flow_deficit_p99_pct,regret_q90__montague_flow_deficit_p99_pct,regret_cond__montague_flow_deficit_p99_pct,gain_mean__montague_flow_deficit_p99_pct,regret_mean__trenton_flow_reliability_annual,regret_q90__trenton_flow_reliability_annual,regret_cond__trenton_flow_reliability_annual,gain_mean__trenton_flow_reliability_annual,regret_mean__downstream_flood_exceedance_annual,regret_q90__downstream_flood_exceedance_annual,regret_cond__downstream_flood_exceedance_annual,gain_mean__downstream_flood_exceedance_annual,regret_mean__nyc_storage_min_p01_pct,regret_q90__nyc_storage_min_p01_pct,regret_cond__nyc_storage_min_p01_pct,gain_mean__nyc_storage_min_p01_pct,regret_mean__nj_delivery_reliability_annual,regret_q90__nj_delivery_reliability_annual,regret_cond__nj_delivery_reliability_annual,gain_mean__nj_delivery_reliability_annual,harm_freq__nyc_delivery_reliability_annual,harm_freq__nyc_delivery_deficit_p99_pct,harm_freq__montague_flow_reliability_annual,harm_freq__montague_flow_deficit_p99_pct,harm_freq__trenton_flow_reliability_annual,harm_freq__downstream_flood_exceedance_annual,harm_freq__nyc_storage_min_p01_pct,harm_freq__nj_delivery_reliability_annual,party_harm_freq__nyc,party_harm_freq__nj,party_harm_freq__downstream_flow,party_harm_freq__flood_exposed,no_harm_freq,no_harm_freq_tau,n_degraded_mean
laplace__nyc_delivery_deficit_p99_pct,,0.46563836345929155,0.16412572711539897,-0.40894812612632736,-0.4801840607927782,-0.3865961401450494,-0.08838456991185084,0.036874007998379886,0.053793115861519476,0.4877384462534235,1.0,-0.3962545693946647,-0.4728216957280997,-0.40695797241797704,-0.0884223421169234,-0.08312482080954987,0.02884890084288936,0.4795813645263977,0.27382907185862854,-0.3976620847977749,-0.3978223473297365,-0.414380537859728,-0.09568118435113508,-0.29845469408231373,0.023509995896350715,,,,0.4877384462534235,0.5251709789400978,0.5809836034800695,0.1978173068660308,0.9305406177297773,-0.2273239763204978,-0.18378904807065088,0.05699245275565894,-0.3970844443349378,-0.47016178951972787,-0.40340762413526177,-0.4296860114122968,-0.42769992486533404,-0.43690285478946883,-0.4001186376836312,-0.15547730817640426,-0.4069606374096412,-0.08962432683335174,-0.09054931233092402,-0.13165353627781373,-0.055497007302838956,-0.010218414641777935,-0.03761631174032464,-0.028389851311486174,-0.0822377956511578,-0.0680871700972199,-0.0446023369394274,-0.16483516483516486,0.028852783402862736,,0.5353921244978243,-0.22937003359994163,-0.4330112589932244,-0.43838442997651533,-0.05557605354572717,-0.007923257504673533,-0.06800999606257437,0.48956263720800297,-0.06800999606257437,-0.43389130102204904,-0.05557605354572717,-0.1947492793432394,-0.40954544036794144,-0.02718488641280979
laplace__montague_flow_reliability_annual,,-0.26416224176339204,-0.21571240087894872,0.9679985854715604,0.5496119857277367,0.46971918517679545,-0.06680537876855051,-0.31683900176753454,0.005203608953908563,-0.25175526906657186,-0.3962545693946647,1.0,0.3587546508446039,0.5227473027769202,-0.06799507386097031,-0.21407859670611581,0.019788886630239876,-0.24932394369524216,-0.25941733402519884,0.9574275756865667,0.11028429564896237,0.5444329307884266,-0.06421575974124219,-0.01881760443067847,0.02323899564795204,,,,-0.25175526906657186,-0.40769168229938846,-0.43601689730556303,-0.0583054051731546,-0.3730686296654641,0.4702578022080984,0.41159993485397395,0.8860151992656857,0.9981477401763773,0.34566642252459845,0.21843319704294248,0.2661650214501117,0.57440901665829,0.5673004593036582,0.5648976392844087,0.4191373999363645,0.5231582482746677,-0.07055011035381592,-0.06866938747850256,0.045275832183648355,-0.09557902812868688,-0.29809860851643344,-0.2649758878590116,-0.1981506701005093,-0.20810134445207368,0.06968030647817217,0.0250840324191639,0.05494505494505495,0.01980802112936472,,-0.4155265312154173,0.46717227695426994,0.5629169679635241,0.5739334439081821,-0.10321719068513287,-0.2942998729748512,0.06960335174873639,-0.48947412280182273,0.06960335174873639,0.593031275015508,-0.10321719068513287,0.096376286896765,0.3190421272737949,0.06815226129460876
laplace__montague_flow_deficit_p99_pct,,-0.2652651812014326,-0.15259286476886894,0.3630972189976571,0.6538687445312097,0.3087955685143883,-0.04813433528393089,-0.2032056352801687,-0.009222137651068227,-0.27348461400767426,-0.4728216957280997,0.35875465084460395,1.0,0.3517659651424798,-0.05100086011416061,-0.1864492923606224,-0.0058491948241538505,-0.27532035981802,-0.21439648656397425,0.3634073430051657,0.5351343602575129,0.3896177230736499,-0.048394453566867356,-0.11292682694483311,-0.003910694574051841,,,,-0.27348461400767426,-0.28368900599129826,-0.3157499037395272,0.12019850476927044,-0.47898425257411115,0.130843172295647,0.10429906246384743,-0.008926528744862243,0.35916493904104074,0.9863398019750764,0.8069978181112479,0.9218989740966936,0.5661396840646844,0.36676820456044745,0.3423316929051071,0.14068026421257723,0.35187864041169314,-0.05264486024311732,-0.05386044882901761,0.050059142544691675,-0.08142843874184238,-0.1354325408351967,-0.10862276398188306,0.045533362792003325,-0.1917489954455907,0.10728100510868847,0.06728596187609658,0.16483516483516486,-0.005853025930473545,,-0.32343656950427846,0.1315088023236728,0.5791232068524337,0.3680636568948334,-0.08780316261197826,-0.14830929469636916,0.10720924022898688,-0.3086751185981526,0.10720924022898688,0.5652875084435398,-0.08780316261197826,0.21350471014756964,0.7202092893499987,0.016782973405888104
laplace__trenton_flow_reliability_annual,,-0.30921027642269555,-0.2170216662272859,0.5221087700616031,0.45555998721946106,0.8520655713301849,0.038003285496706445,-0.28636119122567977,-0.09866880417229706,-0.29076247654580445,-0.40695797241797704,0.5227473027769202,0.3517659651424798,1.0,0.03324878596496158,-0.2217487135287849,-0.06416326434064702,-0.2941104299619537,-0.2792344146131339,0.5244220076926472,0.1473926338333069,0.898165256862913,0.036793585487732594,-0.064577676927451,-0.06351596752484007,,,,-0.29076247654580445,-0.3890702776251006,-0.42132521683097024,-0.019615004529773175,-0.38430290302281567,0.37577941277059196,0.3476746657388422,0.28770888800748307,0.5234488120582635,0.347357171666008,0.2715368908949794,0.30374334776855527,0.39071386316262297,0.8150070123279634,0.737810491265668,0.8204810817623108,0.9869790405058515,0.0212038326432914,0.021619881360521915,0.1267176027402915,-0.000191275433085741,-0.2506481367669996,-0.23527390702004297,-0.18852754012638048,-0.2181762525168748,0.01120098538404053,0.0008176855304829682,-0.01098901098901099,-0.06415195354072986,,-0.40044017171829516,0.3784166017140913,0.3912930089704186,0.8109417290924191,-0.018416582118713515,-0.24940559042803312,0.011185216659098114,-0.44877558462079037,0.011185216659098114,0.41162537703980867,-0.018416582118713515,0.15604114395433935,0.30429832397750434,0.15886024968021312
laplace__downstream_flood_exceedance_annual,,-0.19921737982829593,-0.05635894379672435,-0.05835780607765573,-0.02331440927151543,0.06442880643126163,0.9707493142740101,-0.25922928018851676,-0.06713458248085331,-0.18315930083013784,-0.0884223421169234,-0.0679950738609703,-0.05100086011416061,0.03324878596496157,1.0,-0.1941186436260328,-0.03117788833814644,-0.2143843952849062,-0.08236244689446659,-0.09304654501203316,-0.06798159876977611,0.007755925116230099,0.980152214142362,-0.07160660556013665,-0.037984148665546495,,,,-0.18315930083013784,-0.07621180106982885,-0.09070561871549623,-0.046339262696571286,-0.07399924093669386,-0.08870828191448704,-0.08183998716541725,-0.14351111597509297,-0.06702811004618285,-0.05149007796159544,-0.050402316742885346,-0.04540516327874552,-0.050941574429280455,0.0196113676841394,-0.0003456673831525291,-0.04762605049863573,0.03624331376421741,0.9411350393626582,0.9259639917514916,0.998363350964507,0.7965694594438505,-0.1891107560213265,-0.16491807505650605,-0.13067837925773973,-0.19620539138574786,-0.11687172268658315,-0.06644192001798796,0.23076923076923078,-0.031158867983427662,,-0.06538036861571535,-0.08712440881062908,-0.04884805087766867,0.0222096311973513,0.721483282106871,-0.18820729804212522,-0.11687053804032002,-0.13902301835852626,-0.11687053804032002,-0.05022377564404711,0.721483282106871,0.17336069692352293,-0.07509447981877003,0.28882797668559357
laplace__nyc_storage_min_p01_pct,,-0.12858728209724601,0.39104852338140944,-0.21387492214350062,-0.28133349471473407,-0.19714116265970588,-0.20330401444248566,0.7233275809501568,0.04225738248854864,-0.14775766856253178,-0.08312482080954987,-0.2140785967061158,-0.1864492923606224,-0.22174871352878492,-0.1941186436260328,1.0,0.01883807262557121,-0.12209689330126154,0.451644642531342,-0.19457201878335223,0.1779524070164464,-0.23967636604969647,-0.18742017879948913,0.6942762379184086,0.02642010260086976,,,,-0.14775766856253178,0.17586385282745068,0.0867442081033575,0.16935206668385325,-0.10734550330189474,-0.10230505051355233,-0.10295845754785968,0.013046465088644817,-0.21471838290256762,-0.17920684540692972,-0.10274117786774184,-0.1216007969219558,-0.25140873118406026,-0.2102800241930097,-0.2188160952201297,-0.1457261181165601,-0.2248261441930837,-0.2089457543166671,-0.20550914340614435,-0.1149448374881901,-0.21384477837810945,0.7703058664456878,0.6947224198111492,0.5443801019125858,0.9815097875284048,0.07650068768360405,0.09988707864554204,0.4725274725274726,0.01882666070656559,,0.1568753626071671,-0.10372019231285992,-0.25122682227817134,-0.21480981009356223,-0.23936034432939254,0.7911495869088819,0.07656318803174741,0.35053282597259017,0.07656318803174741,-0.24456578952376584,-0.23936034432939254,-0.07443272877703719,-0.14106109614232748,-0.15636866963327845
laplace__nj_delivery_reliability_annual,,0.11884957395913295,0.04386249523825179,0.01829075768361241,-0.033278165716009334,-0.04678817499837587,-0.03183574846105558,-0.012249835118746827,0.9408670568279914,0.11646884428135662,0.02884890084288936,0.019788886630239876,-0.0058491948241538505,-0.06416326434064702,-0.031177888338146442,0.018838072625571214,1.0,0.11388533583419948,0.027787493427018098,0.017996949132509515,-0.020487453933687703,-0.07208891076881725,-0.033468695710530454,0.010364022708998841,0.9840404937669469,,,,0.11646884428135662,0.010099128592860064,0.025378654465090248,0.018965486758140578,0.03475467042476616,-0.025532756344516877,-0.035496157621488764,-0.05827506895058892,0.019530238345195648,-0.008171145304103539,-0.023286266874772293,-0.020402508136599804,-0.012102708573077667,-0.06045100992106439,-0.061243420490122366,-0.056791985500237854,-0.06231799416688959,-0.033296774854142314,-0.033728879005399344,0.016336216809758962,-0.04991333688415762,-0.0002751414079537182,0.028956266167546315,0.03024695346476838,0.018221002150470966,0.22001690176880762,0.1446897607442236,0.6483516483516484,0.9999798657292712,,0.009634946382572476,-0.02619293670151934,-0.014594351040806247,-0.05726974426330114,-0.05529791031883054,0.0005488555300237843,0.22014871740058561,0.006897750183032733,0.22014871740058561,-0.011201432508318818,-0.05529791031883054,-0.037313237820853884,-0.02607610888063994,-0.03520192751948256
maximin__nyc_delivery_reliability_annual,,0.9226797526071081,-0.07835303753998975,-0.2603365459880347,-0.2893482828017571,-0.27807423952216165,-0.21696042218140735,-0.014311257082271218,0.13780231415323632,0.9544709329573501,0.47958136452639766,-0.24932394369524216,-0.27532035981802,-0.2941104299619537,-0.21438439528490622,-0.12209689330126154,0.11388533583419948,1.0,-0.05868958253400649,-0.253320939638278,-0.32274542884416624,-0.29447651644756767,-0.22083989072501137,-0.24211409153211044,0.11153112806011654,,,,0.9544709329573501,0.1762566374210636,0.2575905106711053,-0.16611221616510902,0.5063882323780846,-0.12066027692065806,-0.09510935287671783,0.14498397082083217,-0.2506152674806452,-0.27803053141110695,-0.26838471026109134,-0.2841617231647843,-0.2540834210275941,-0.31751873634192346,-0.2905694192802555,-0.11103023768099325,-0.29382936788666536,-0.21152406746307592,-0.21153235355954997,-0.1388861430281077,-0.20307607675789896,-0.10580999943975586,-0.09656414926470115,-0.028663691311945988,-0.12191752073209715,-0.04187262671505743,-0.10373343863430995,-0.42857142857142855,0.11390469444518703,,0.2235420416113716,-0.12324420668516525,-0.25583074836099745,-0.3178311925704263,-0.20288933220042682,-0.10891918264501811,-0.04196503859864611,0.19153374469359702,-0.04196503859864611,-0.26034019510775097,-0.20288933220042682,-0.22492654121782446,-0.29751314085174657,-0.17598810599937442
maximin__nyc_delivery_deficit_p99_pct,,-0.03992121135030236,0.6210974435069189,-0.2610364225465287,-0.3341496139142082,-0.25713934437590635,-0.08341279322982131,0.33375032171561225,0.04891602383451224,-0.06868555231600139,0.27382907185862854,-0.25941733402519884,-0.21439648656397425,-0.279234414613134,-0.08236244689446659,0.451644642531342,0.027787493427018098,-0.05868958253400649,1.0,-0.24905101048853734,0.0909440404514296,-0.29299508694553084,-0.07797065186227747,0.26632568102898574,0.030934205126777255,,,,-0.06868555231600139,0.5612828177135467,0.4795895729365931,0.5083999312537596,0.2517329942936715,-0.15787206648349625,-0.14655177505127331,-0.0006866560572970956,-0.2597127150017287,-0.20776212245909845,-0.11865083541659567,-0.15042904753786548,-0.2694121079409264,-0.27104273330915246,-0.2555605380492435,-0.13043377561001082,-0.28146959265378946,-0.09489227405820543,-0.09238688773682487,-0.08844600174079943,-0.08451318843279729,0.5227020455407683,0.5320614081518732,0.3775580312271718,0.45013513838287245,0.06677147598906107,0.10410728793608513,0.42857142857142855,0.02777610152915528,,0.5242090760202586,-0.15877231676988549,-0.2705111754842783,-0.2738020762481664,-0.10265097275002265,0.537964534432874,0.0667980052977118,0.5850025574629278,0.0667980052977118,-0.2665841675439042,-0.10265097275002265,-0.06466235041468289,-0.14558546662183,0.07538935190623129
maximin__montague_flow_reliability_annual,,-0.270465853631032,-0.21046626574437372,0.9443062501450371,0.5473270239809875,0.46621457837415015,-0.09202719731796574,-0.29399031866876696,0.004420125470506594,-0.25776222999870435,-0.39766208479777493,0.9574275756865668,0.3634073430051657,0.5244220076926472,-0.09304654501203316,-0.19457201878335223,0.01799694913250952,-0.253320939638278,-0.2490510104885373,1.0,0.1217595033018411,0.5476445486167482,-0.08923901375834382,-0.006687010287408278,0.022438222604784525,,,,-0.25776222999870435,-0.40621163949921607,-0.43155156774552444,-0.04700054008395131,-0.3764394885545772,0.4630077151293932,0.4057729524015457,0.7247704680872966,0.9568954886022388,0.35127050904606233,0.22577567364941487,0.27309174435772354,0.5701551428119461,0.5702369808541567,0.56844242396967,0.43287256196314655,0.5240588991458913,-0.0971734037515555,-0.09514546487632684,0.034131351419293285,-0.12223495240834632,-0.27617079004823747,-0.24709709155101683,-0.18022694024283883,-0.1887381183949492,0.07656178850346411,0.03130020332952741,0.05494505494505495,0.01801609042313832,,-0.41838598328429755,0.4625075357562495,0.5601414002800148,0.5759825296857884,-0.13262891828353526,-0.2725222459953273,0.07648573451191631,-0.47810818637027663,0.07648573451191631,0.5904953401541536,-0.13262891828353526,0.09532148203761924,0.32528256229068864,0.05544101948738318
maximin__montague_flow_deficit_p99_pct,,-0.3155817955244117,0.155735886595176,0.11736098005556342,0.32891360090634136,0.14829444059448588,-0.06987263545748555,0.11243035157503212,-0.007222932985452038,-0.3347027872368587,-0.3978223473297365,0.11028429564896237,0.5351343602575129,0.1473926338333069,-0.06798159876977611,0.1779524070164464,-0.020487453933687703,-0.3227454288441662,0.0909440404514296,0.1217595033018411,1.0,0.1582391523292804,-0.06280788177339901,0.13994473846782962,-0.015237960303190278,,,,-0.3347027872368587,-0.08216117729416449,-0.14814607259150794,0.3035361347426313,-0.44621809524223766,0.03696921593358369,0.0075704748196955655,-0.07438773954051868,0.11006446424720814,0.5453556146920179,0.6218915606709152,0.5935096322592938,0.3025188101248582,0.1531111834044501,0.1393644472025209,0.0462949356650697,0.14668170508829695,-0.07586951587962733,-0.07713640397042817,0.03101449922259171,-0.11155154852079772,0.24912466862595228,0.307388320715797,0.37979912003712485,0.1691603530666389,0.11645624033663828,0.10853850769115539,0.42857142857142855,-0.02049895382955803,,-0.140968947601577,0.036494141739709975,0.31469408823653244,0.15193504053469173,-0.1277773455289744,0.23880345974308048,0.11642037004194247,-0.04124634845465511,0.11642037004194247,0.29440541858905434,-0.1277773455289744,0.24646530098227315,0.565035609931385,-0.032585251053738336
maximin__trenton_flow_reliability_annual,,-0.30848945278707596,-0.23220163035337457,0.5433380225994086,0.4947039010587633,0.7607625046661316,0.01291705128811379,-0.2924790139765178,-0.10725617356562964,-0.29029973891350264,-0.414380537859728,0.5444329307884266,0.38961772307364995,0.898165256862913,0.007755925116230099,-0.23967636604969647,-0.07208891076881725,-0.29447651644756767,-0.29299508694553084,0.547644548616748,0.15823915232928043,1.0,0.010556675852646524,-0.08618780225039702,-0.07118993830764841,,,,-0.29029973891350264,-0.3980458338702618,-0.4258518619177296,-0.025529146784892712,-0.3894608204042818,0.36227936147183204,0.33209852120724304,0.21271270692870045,0.5453032778985739,0.383482878055653,0.29504209282972266,0.3285417303051929,0.4338944584289566,0.792758550014349,0.7247572923956317,0.7889434448370573,0.8906699533322838,-0.002958085988104238,-0.002925554601180991,0.09961335013447867,-0.01924951200877311,-0.2631390214660592,-0.2507531389129647,-0.18357333372815487,-0.2370880685082296,0.010320323322253694,0.0016913324471657049,-0.03296703296703297,-0.07207759593616607,,-0.40798641772460253,0.365159178724168,0.4344472724524801,0.787626454562458,-0.03564845914973421,-0.2638900483068399,0.010304400158687678,-0.4578498572138951,0.010304400158687678,0.45450946220801647,-0.03564845914973421,0.16471512902981247,0.33117771796010287,0.1431983879121759
maximin__downstream_flood_exceedance_annual,,-0.20526573826500585,-0.05239637058022428,-0.05473712667829344,-0.0210423255488825,0.06864971712900586,0.9659957139623355,-0.25470846123878554,-0.06973838533163569,-0.18963624220212397,-0.09568118435113508,-0.0642157597412422,-0.048394453566867356,0.036793585487732594,0.980152214142362,-0.18742017879948913,-0.033468695710530454,-0.22083989072501137,-0.07797065186227747,-0.08923901375834381,-0.06280788177339901,0.010556675852646524,1.0,-0.06357069628712632,-0.04029084741820988,,,,-0.18963624220212397,-0.07656905527937842,-0.09266166793891745,-0.04219300507003523,-0.081801327733243,-0.08541542170886074,-0.07925340826868796,-0.1329823897632042,-0.0633079520397248,-0.048857414353864675,-0.04695305082348219,-0.042369906836346866,-0.049824123458164615,0.02346857981158862,0.0034221070932100375,-0.043168363614135535,0.0397516796031331,0.9283978213682681,0.9207644886143403,0.9712247342305146,0.7869163904900972,-0.1833918079090557,-0.15915896394912774,-0.12611441007542648,-0.1894653372039289,-0.11752956974066259,-0.06628366216959258,0.2967032967032967,-0.03344968048067758,,-0.06661638976323578,-0.08394619881436505,-0.0476093609074058,0.026115476305450917,0.7215730512129052,-0.18243916657872286,-0.11752847588410256,-0.13917246165002864,-0.11752847588410256,-0.04878661550233858,0.7215730512129052,0.17285254485739573,-0.07139729949052791,0.2910116592401579
maximin__nyc_storage_min_p01_pct,,-0.2492796463051714,0.24292524518033823,-0.01315827828787714,-0.14169049423887053,-0.04557240064628675,-0.07689485711191738,0.49033899681860993,0.016450308505934094,-0.2665203178687296,-0.2984546940823137,-0.018817604430678467,-0.1129268269448331,-0.06457767692745099,-0.07160660556013666,0.6942762379184086,0.010364022708998841,-0.24211409153211047,0.26632568102898574,-0.006687010287408278,0.13994473846782965,-0.086187802250397,-0.06357069628712632,1.0,0.018252264264558605,,,,-0.2665203178687296,-0.025407853356686765,-0.12811710941048318,0.048288991044428096,-0.3067756809367529,0.018660352248820643,0.0029998998084495797,-0.017216452247891766,-0.01865394282072098,-0.11118009267513565,-0.08208446339319715,-0.0710405524618791,-0.100381479147691,-0.03112893783103398,-0.04170835092178482,-0.059774846438156615,-0.06677787831351314,-0.08058185039059054,-0.07648741592107935,-0.03605337292823381,-0.08753519232823656,0.5065287721446111,0.462659198573624,0.2405284738138434,0.7014510036479094,0.04992632813414844,0.07600885525148336,0.46645730520854495,0.010346908158729065,,-0.04287361542330448,0.019142603916569485,-0.105075722610856,-0.03335261024013327,-0.10238241220002489,0.5230971953258724,0.05004979409159622,0.07720653142366307,0.05004979409159622,-0.09087553471010955,-0.10238241220002489,-0.03859409650750168,-0.07002565738189202,-0.11871811194740661
maximin__nj_delivery_reliability_annual,,0.1137778933900688,0.045810487516853245,0.0220471357560007,-0.03050856994736202,-0.046387127293468965,-0.03879207488689804,-0.006403663538809686,0.9338058523077035,0.10964110967945508,0.023509995896350715,0.02323899564795204,-0.003910694574051841,-0.06351596752484007,-0.03798414866554649,0.02642010260086976,0.984040493766947,0.11153112806011656,0.030934205126777255,0.022438222604784525,-0.015237960303190277,-0.07118993830764841,-0.04029084741820988,0.018252264264558605,1.0,,,,0.10964110967945508,0.00804215926377792,0.023184111653968508,0.022178425343529685,0.029239965811504662,-0.02071474951880444,-0.03106863478479451,-0.05369714006151006,0.022947594549264656,-0.00608035370838251,-0.020907855778296177,-0.0181291580078901,-0.008805278844825954,-0.05891470754846317,-0.06000883998538408,-0.057584150693922614,-0.0616914333930802,-0.04028819243079548,-0.04057935467679137,0.014155342044329337,-0.05744008202235612,0.0059273982029383636,0.035928319064140166,0.03415694333334624,0.02588184260654095,0.22011657621001446,0.1446667826571016,0.7362637362637363,0.9840203177843365,,0.006890728998593757,-0.021437812597731552,-0.011203323922588574,-0.05567081711490144,-0.06328899520514861,0.0068646005851744855,0.22020784153684714,0.006286481605497346,0.22020784153684714,-0.007326591795829142,-0.06328899520514861,-0.03619963515389012,-0.02338078861219966,-0.03918123581723186
regret_mean__nyc_delivery_reliability_annual,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regret_q90__nyc_delivery_reliability_annual,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regret_cond__nyc_delivery_reliability_annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gain_mean__nyc_delivery_reliability_annual,,0.9387055601354022,-0.0866826276470349,-0.26265897199107213,-0.28735663207370443,-0.2748693963522041,-0.18497119056613612,-0.03795084577428646,0.13781255932195804,0.9999999999999998,0.48773844625342344,-0.25175526906657186,-0.27348461400767426,-0.29076247654580445,-0.18315930083013787,-0.14775766856253178,0.1164688442813566,0.9544709329573501,-0.0686855523160014,-0.25776222999870435,-0.3347027872368587,-0.29029973891350264,-0.18963624220212394,-0.2665203178687296,0.10964110967945508,,,,1.0,0.1758862985740915,0.25901299208681094,-0.1705023336276075,0.51663410063452,-0.13007526203462613,-0.1043309460205592,0.13435570187779836,-0.2529193557098706,-0.27675966344941294,-0.2697999814941413,-0.2848771519320613,-0.25464662117902315,-0.314782065868763,-0.2886072801650378,-0.10354915280694532,-0.29039498520024654,-0.1792146255449518,-0.17942172561107614,-0.12228000089271765,-0.17083790128426588,-0.12793735103172224,-0.11938337449618097,-0.047275716404660224,-0.14756395160369684,-0.0423100904829009,-0.10310532414811827,-0.4065934065934066,0.11648819500526933,,0.22440846345374188,-0.1325041519358614,-0.25658343285008306,-0.3150634545384194,-0.16846125323267597,-0.1307412176793241,-0.04233324392355131,0.1854189715906378,-0.04233324392355131,-0.26194814580030557,-0.16846125323267597,-0.21842525769296461,-0.3005047750858399,-0.16056657060573384
regret_mean__nyc_delivery_deficit_p99_pct,,0.2151259539576658,0.6159677575382027,-0.41331280116613217,-0.44462635774542947,-0.362159351692936,-0.07679114682391193,0.15379574840884414,0.02466508473192896,0.1758862985740915,0.5251709789400978,-0.4076916822993884,-0.28368900599129826,-0.38907027762510055,-0.07621180106982885,0.17586385282745065,0.010099128592860064,0.1762566374210636,0.5612828177135467,-0.406211639499216,-0.08216117729416449,-0.3980458338702619,-0.07656905527937842,-0.025407853356686765,0.00804215926377792,,,,0.1758862985740915,1.0,0.8104628128012691,0.46105095815072616,0.44726761698705086,-0.22781400982989902,-0.20493937911785243,-0.08134026288846134,-0.4083544271849235,-0.2760428584047538,-0.1801029548840398,-0.21190050740453772,-0.4273676656975429,-0.3993865700007794,-0.35903283170623523,-0.14772623343546515,-0.3911838161271239,-0.08168912117981311,-0.07947138849145771,-0.09897862913541365,-0.06732419369699923,0.25298191091973254,0.27075637696173477,0.22486572473665187,0.17443468990473754,0.03050851043477869,0.06253801199939178,0.30699662789849536,0.010086335004356519,,0.9088797694936699,-0.2293570722245329,-0.4284470156368184,-0.40322378447159996,-0.07497677065215984,0.2592900514396798,0.030590213549596998,0.8038410625459445,0.030590213549596998,-0.44253208251917847,-0.07497677065215984,-0.2005930052487814,-0.20348230038165283,0.15504769759447803
regret_q90__nyc_delivery_deficit_p99_pct,,0.2886184933227844,0.4443548477591616,-0.4429699603727864,-0.4376781580323992,-0.39729112996508714,-0.09107031431964142,0.11545307224691212,0.03883075994184833,0.25901299208681094,0.5809836034800695,-0.43601689730556303,-0.31574990373952727,-0.42132521683097024,-0.09070561871549623,0.0867442081033575,0.02537865446509025,0.2575905106711053,0.47958957293659316,-0.4315515677455245,-0.14814607259150794,-0.4258518619177296,-0.09266166793891745,-0.12811710941048318,0.023184111653968508,,,,0.25901299208681094,0.8104628128012691,1.0,0.538791798018768,0.5130258774363585,-0.23130454398300734,-0.20228302086997707,0.06011706901237719,-0.43689465542165007,-0.30474686579266413,-0.1754172652720778,-0.22681607324208064,-0.4601960380114039,-0.4295281881633081,-0.391248804966512,-0.17616672002216416,-0.42239753308845146,-0.08973999229351297,-0.08953610521784826,-0.111214768488181,-0.08085503747390187,0.16989376472136744,0.19829130319380894,0.240880149417409,0.08239158806071867,0.012489872995378426,0.0444801322335122,0.21202604782206586,0.02536426415659632,,0.73637769581753,-0.2332974584010888,-0.45759954165730193,-0.43264105222178106,-0.08039637882145265,0.168528584938434,0.01257895055040659,0.7491086507242655,0.01257895055040659,-0.47251034159455596,-0.08039637882145265,-0.19748097882284513,-0.2138938478458708,0.13699722134453757
