,sat_multivariate_sow,sat_uni_sow__nyc_delivery_reliability_annual,sat_uni_sow__nyc_delivery_deficit_p99_pct,sat_uni_sow__montague_flow_reliability_annual,sat_uni_sow__montague_flow_deficit_p99_pct,sat_uni_sow__trenton_flow_reliability_annual,sat_uni_sow__downstream_flood_exceedance_annual,sat_uni_sow__nyc_storage_min_p01_pct,sat_uni_sow__nj_delivery_reliability_annual,laplace__nyc_delivery_reliability_annual,laplace__nyc_delivery_deficit_p99_pct,laplace__montague_flow_reliability_annual,laplace__montague_flow_deficit_p99_pct,laplace__trenton_flow_reliability_annual,laplace__downstream_flood_exceedance_annual,laplace__nyc_storage_min_p01_pct,laplace__nj_delivery_reliability_annual,maximin__nyc_delivery_reliability_annual,maximin__nyc_delivery_deficit_p99_pct,maximin__montague_flow_reliability_annual,maximin__montague_flow_deficit_p99_pct,maximin__trenton_flow_reliability_annual,maximin__downstream_flood_exceedance_annual,maximin__nyc_storage_min_p01_pct,maximin__nj_delivery_reliability_annual,regret_mean__nyc_delivery_reliability_annual,regret_q90__nyc_delivery_reliability_annual,regret_cond__nyc_delivery_reliability_annual,gain_mean__nyc_delivery_reliability_annual,regret_mean__nyc_delivery_deficit_p99_pct,regret_q90__nyc_delivery_deficit_p99_pct,regret_cond__nyc_delivery_deficit_p99_pct,gain_mean__nyc_delivery_deficit_p99_pct,regret_mean__montague_flow_reliability_annual,regret_q90__montague_flow_reliability_annual,regret_cond__montague_flow_reliability_annual,gain_mean__montague_flow_reliability_annual,regret_mean__montague_flow_deficit_p99_pct,regret_q90__montague_flow_deficit_p99_pct,regret_cond__montague_flow_deficit_p99_pct,gain_mean__montague_flow_deficit_p99_pct,regret_mean__trenton_flow_reliability_annual,regret_q90__trenton_flow_reliability_annual,regret_cond__trenton_flow_reliability_annual,gain_mean__trenton_flow_reliability_annual,regret_mean__downstream_flood_exceedance_annual,regret_q90__downstream_flood_exceedance_annual,regret_cond__downstream_flood_exceedance_annual,gain_mean__downstream_flood_exceedance_annual,regret_mean__nyc_storage_min_p01_pct,regret_q90__nyc_storage_min_p01_pct,regret_cond__nyc_storage_min_p01_pct,gain_mean__nyc_storage_min_p01_pct,regret_mean__nj_delivery_reliability_annual,regret_q90__nj_delivery_reliability_annual,regret_cond__nj_delivery_reliability_annual,gain_mean__nj_delivery_reliability_annual,harm_freq__nyc_delivery_reliability_annual,harm_freq__nyc_delivery_deficit_p99_pct,harm_freq__montague_flow_reliability_annual,harm_freq__montague_flow_deficit_p99_pct,harm_freq__trenton_flow_reliability_annual,harm_freq__downstream_flood_exceedance_annual,harm_freq__nyc_storage_min_p01_pct,harm_freq__nj_delivery_reliability_annual,party_harm_freq__nyc,party_harm_freq__nj,party_harm_freq__downstream_flow,party_harm_freq__flood_exposed,no_harm_freq,no_harm_freq_tau,n_degraded_mean
laplace__nyc_delivery_deficit_p99_pct,,0.319340995869887,0.0675187731959674,-0.3097414062819866,-0.39052637297181,-0.3104899297760838,-0.031533386584147484,-0.11729222039678602,0.03383391594001742,0.3278316238385784,1.0,-0.3020078749401279,-0.3744508658736711,-0.34336311692362786,-0.0339805726284031,-0.1826519483431693,0.03704518962249844,0.31880268569680514,0.039317573958788765,-0.3182190493850269,-0.3853163318349998,-0.3594846004312904,-0.044752265337532744,-0.3647374002953945,0.02928861870671449,,,,0.32783229214280046,0.4979246372423775,0.42306618210991487,-0.014047388781431335,0.9157268237538241,-0.1410513981572403,-0.11798055463312171,-0.09343200740055506,-0.3019487364627351,-0.3713956640169492,-0.3300242912820388,-0.30727170416299493,-0.38969873816054196,-0.36774968851835116,-0.3222181033485151,-0.15436693022395784,-0.3436752637243305,-0.031998766770744265,-0.03634274489657519,-0.04018621856510819,-0.0010266572674733155,-0.16187364154269468,-0.17139508980733292,-0.08563027419856088,-0.1755616277592539,-0.05738450474785673,-0.0720020810716003,-0.25691699604743085,0.03705423882912378,,0.5612125335201713,-0.14093524521358872,-0.4026848054868724,-0.36770726165526557,0.00019366587213568253,-0.15742519267875923,-0.05750321635366808,0.42747852397940717,-0.05750321635366808,-0.40778855955347676,0.00019366587213568253,-0.1886727028010333,-0.36680113491340277,0.032221302555039785
laplace__montague_flow_reliability_annual,,-0.16260835088486672,-0.14260568969994689,0.9708411110629931,0.44473541075140344,0.35756361585422036,-0.05121059534384733,-0.3229815881697141,0.03140840111927528,-0.15333008523239816,-0.3020078749401279,1.0,0.35579719229959417,0.43310042557182576,-0.05710400810556242,-0.22813878891581116,0.037343927632446657,-0.1542208091986712,-0.1548081970472272,0.9629556415720921,0.046915309243945935,0.4753486019217101,-0.05299428083364988,-0.06026756549755773,0.03727221771292182,,,,-0.15332632068202112,-0.2996417476219382,-0.2903175338624609,0.03345435789178472,-0.2832748283330446,0.3039837371345471,0.2775486360506081,0.9093432007400556,0.9997471880556771,0.3273248932707205,0.1989004064512925,0.21816668383226334,0.5781794068673816,0.4767421341845755,0.44661930996123933,0.3273016982336416,0.43372937962164065,-0.05702761853508649,-0.048881710728838984,-0.01833290859561745,-0.1165590742522059,-0.26606790769078864,-0.21341591575008248,-0.12782013303582743,-0.2307338785025942,0.04320740057711628,0.06618425815081089,0.06719367588932808,0.037343927632446657,,-0.31955505982795,0.30334931042047986,0.5495632075004439,0.4799862231949641,-0.11389979046869342,-0.2680869458185402,0.043436855668870386,-0.41193788450616364,0.043436855668870386,0.5741585864740971,-0.11389979046869342,0.06770109609385054,0.29349510246407573,0.012048037675719584
laplace__montague_flow_deficit_p99_pct,,-0.1711235858190914,-0.2312203557474481,0.3534521234426121,0.7197912472388655,0.2253329780987716,-0.03003871374385476,-0.2511746430439646,0.04881422017812374,-0.16957075250062573,-0.3744508658736711,0.35579719229959417,1.0,0.29544847608618535,-0.035982427707957475,-0.2702320887991927,0.04244756597782828,-0.17637451591979228,-0.2447711112565835,0.36054735772763147,0.2550367448450193,0.3458513092050874,-0.03757249589742021,-0.22096955366094911,0.04101945385896729,,,,-0.16957109818066876,-0.3138171899653868,-0.30475043398282065,0.030504513217279174,-0.37188617391352186,0.09913982464847958,0.09796494810083588,0.15448658649398708,0.3558505312978278,0.9679131591508036,0.7204082535641669,0.8528204529287482,0.629819882952561,0.32943661194625135,0.297727129490468,0.17014710335552655,0.2950162766015157,-0.03573120344399033,-0.0333103167219625,-0.013220257048877119,-0.07463845645925818,-0.23222186967385627,-0.2040514295055569,-0.0654458814435865,-0.28271863759716775,0.05770801215316714,0.08215951750848677,0.17786561264822134,0.042438516771202944,,-0.34911329729517443,0.09926813395127998,0.6544569683743096,0.3291473142812534,-0.07209869597841366,-0.24619874930331778,0.05780776831052299,-0.3818833789418332,0.05780776831052299,0.6452659286144575,-0.07209869597841366,0.19743593819434135,0.6696052731166522,0.022631118407341045
laplace__trenton_flow_reliability_annual,,-0.21681381665296595,-0.1640861592682841,0.4346442151083395,0.3702497911407675,0.8302091768149445,0.08671524228622636,-0.2649436089685299,-0.0896432370202999,-0.20178232698599938,-0.34336311692362786,0.43310042557182576,0.29544847608618535,1.0,0.08060317325015479,-0.18925916187488606,-0.05315568988410002,-0.2079506908438034,-0.18392255035223928,0.4345252260716496,0.04795745088924584,0.883472181942451,0.08939758103490321,-0.05089368946213185,-0.05408379426165333,,,,-0.20178273833124874,-0.3276782212108728,-0.3163008688809464,-0.0011847434065792653,-0.31996152441840153,0.24022764751483677,0.22529572274993692,0.25624421831637373,0.4331118057847713,0.2881001752014617,0.21723747831300616,0.23597162634232677,0.34661601107618106,0.6822091475112784,0.5904747238918292,0.7990641612237894,0.9943121488959776,0.07653436533084822,0.08344973261387564,0.10273157429628214,-0.05257543055701357,-0.20990546984718528,-0.18289029201164164,-0.140611397222641,-0.1881855528986222,-0.042608349422545,-0.028511887092305618,-0.2885375494071147,-0.05316021454275547,,-0.33855888773389037,0.24056876108435646,0.3453799136176785,0.680253489125131,-0.05044459935609972,-0.2068369562318502,-0.04236179189147776,-0.3880526257561104,-0.04236179189147776,0.3742429663937174,-0.05044459935609972,0.12736221075096163,0.2392449719248672,0.03279376407697657
laplace__downstream_flood_exceedance_annual,,-0.1518711686368052,-0.044105506423004974,-0.05649991991059699,-0.033600837101688014,0.11358635580818237,0.9527823598041189,-0.1752881470779551,-0.08248994410538675,-0.14538946007964015,-0.0339805726284031,-0.05710400810556242,-0.035982427707957475,0.08060317325015479,1.0,-0.12322824613440153,-0.05208044643050605,-0.17267773250668353,-0.04410409667643464,-0.0681246708912225,-0.06472189095801607,0.0529377797613202,0.9698376295752683,-0.08157605334359705,-0.05546576011127861,,,,-0.1453897564646834,-0.01871304881550357,-0.041586205322713204,-0.04542230818826564,-0.029931018439422016,-0.04917812148846758,-0.040104584056258906,-0.0009250693802035154,-0.05708664139026037,-0.03670302852012398,-0.04510395240254815,-0.03807531824986464,-0.06245280819445385,0.04217579792707615,0.023980035599534294,-0.00552554958234741,0.08130029257262258,0.9794176620418437,0.9440552019153411,0.9383965446577761,0.852064027189593,-0.1077314883319137,-0.09286827650283666,-0.061334098316240745,-0.13222029824580456,-0.05234159519448845,-0.03494029559144175,0.13043478260869565,-0.05208949563713139,,-0.00897928021095978,-0.04918437360344691,-0.06350378586555407,0.042947723027867375,0.832770422993514,-0.11744242505815247,-0.052497143562865466,-0.08785196958069498,-0.052497143562865466,-0.055890941331212016,0.832770422993514,0.20640723923246254,-0.03906675654464041,0.37476698951104
laplace__nyc_storage_min_p01_pct,,-0.17170169901596713,0.4882880781018941,-0.2206565707316769,-0.2697816867156491,-0.14974764112114552,-0.1412676351378074,0.7307863358753803,-0.0004793697356194023,-0.184354324633233,-0.1826519483431693,-0.22813878891581116,-0.2702320887991927,-0.18925916187488606,-0.12322824613440153,1.0,-0.038402570616299904,-0.15880459387029314,0.5620759809529275,-0.20825764312298894,0.41748055733928585,-0.21645556460925228,-0.10998583208472208,0.6965671037545321,-0.025170154204959078,,,,-0.18435470045046523,0.15254434582776938,0.21753034267644925,0.3624274661508704,-0.21565180497305014,-0.06602847606629468,-0.0856386214973754,-0.09898242368177615,-0.22830578647582805,-0.2535487864875827,-0.09048747054183562,-0.17892278127554762,-0.2328894149268794,-0.19326404948045844,-0.20371448992411192,-0.17905767430363637,-0.18926407792126476,-0.12403268931654973,-0.12660703946272375,-0.13554967054446862,-0.07407545086096635,0.8578205870477208,0.7949119885368614,0.7191078386842295,0.9744989353450528,0.06284607094339142,0.04394055572539179,0.36758893280632415,-0.03840709521961258,,0.10466372777125192,-0.0665546190845769,-0.2258358950179152,-0.19424289231767455,-0.08000313268558114,0.8611167669289118,0.06271866861480845,0.3412674946542823,0.06271866861480845,-0.2302523413935848,-0.08000313268558114,0.0018297537587982538,-0.11939184538987703,-0.042575595963760954
laplace__nj_delivery_reliability_annual,,0.1276903638661554,0.02993684791346118,0.03777382831676869,0.011577215039952208,-0.04653051857339284,-0.04887644392510573,-0.0494856656722049,0.9333556548723126,0.12847624201593066,0.03704518962249844,0.037343927632446657,0.04244756597782828,-0.05315568988410002,-0.05208044643050605,-0.03840257061629991,1.0,0.12853056734070686,0.0043685134038219334,0.03385218750174134,0.020593731977624628,-0.055730947124150915,-0.0540305504582675,-0.054882261240214024,0.9795708574816934,,,,0.12847650392237508,0.032454650794828094,0.034645250099787056,0.04278208656978673,0.030602152221555313,-0.0012932337274476284,-0.00488545487625417,0.012862180534415148,0.03740328133916463,0.041195442725978304,0.049200840129667404,0.05261038411207331,0.03157700257337727,-0.028273475606163244,-0.025992161647576444,-0.0227024447627777,-0.05276587633289548,-0.051778675659006894,-0.0531492647732542,-0.06104854682112394,-0.05888098059829682,-0.03521937964726856,-0.030122021506187285,0.015926163099652033,-0.03813566633530897,0.23432118215089945,0.14051166447019864,0.2648221343873518,0.9999924681591427,,0.019419421367868478,-0.001147074886922092,0.02835305607510601,-0.027352657317219285,-0.059265621749849555,-0.036916718290722204,0.23468473260209524,0.018911093871882688,0.23468473260209524,0.02200025808294262,-0.059265621749849555,-0.030370547519182098,0.041272779140256996,-0.03377856518059378
maximin__nyc_delivery_reliability_annual,,0.9464774949510085,-0.07011609457749134,-0.15938782469249343,-0.20850732771278402,-0.20413067300477497,-0.17065228920569117,-0.11929199334672111,0.12423614453869923,0.9579779222997421,0.31880268569680514,-0.15422080919867123,-0.17637451591979228,-0.20795069084380338,-0.17267773250668353,-0.1588045938702931,0.12853056734070686,1.0,-0.12492990826413644,-0.16581202908834247,-0.259556223049632,-0.20574933266515358,-0.18194009271392067,-0.21280509423303934,0.12251289081113276,,,,0.9579798751945928,0.11658387718487218,0.06057527055253596,-0.20474670094076608,0.34205519726908695,-0.1319406117527894,-0.10310934422342767,0.007410845505521095,-0.15414897071289352,-0.18351800323689207,-0.21120294943100293,-0.18192546139398053,-0.176563698335801,-0.23379576294749388,-0.19396638198658642,-0.05444719033552892,-0.20817874991322896,-0.1708359919426978,-0.17932966798899125,-0.17147340126079805,-0.17037101789036993,-0.16669420440295044,-0.1632687963956768,-0.10759225678348994,-0.1466412730867985,0.004666014202680736,-0.03993819393548101,-0.34851553478262215,0.12853962373185981,,0.18130655828583614,-0.1319789596129671,-0.18392591955183343,-0.23367918511210167,-0.16789805017856166,-0.155693371870996,0.004771927193103542,0.1349923798419181,0.004771927193103542,-0.1934564893371609,-0.16789805017856166,-0.17404423266495092,-0.24953447002802426,-0.16041040961710726
maximin__nyc_delivery_deficit_p99_pct,,-0.12701048054462197,0.6541764237424054,-0.14752293926353358,-0.24544925624552563,-0.1563505821796317,-0.05479355492078087,0.38309511208019953,0.04340701804775861,-0.1424460827633763,0.039317573958788765,-0.1548081970472272,-0.24477111125658346,-0.18392255035223928,-0.04410409667643464,0.5620759809529275,0.004368513403821933,-0.12492990826413644,1.0,-0.14344781270374996,0.3874861378396126,-0.20682239296642715,-0.033960256368510494,0.38316148664504207,0.015430695982343848,,,,-0.14244637314817024,0.45561150934517114,0.5018623648373965,0.6430931656995488,0.006787314828819478,-0.05221209542300708,-0.0792921923576081,-0.15178159885163017,-0.1548853982451236,-0.23070085182795755,-0.06999973005107897,-0.15930682431119678,-0.17495948227128766,-0.19322953928010717,-0.19360511958958956,-0.16417762173354053,-0.1838232149747508,-0.04348359180048027,-0.045130130501386104,-0.07482643792165457,0.002228371238408556,0.5955053650308629,0.6470810897914044,0.5557919565234715,0.5509435722573558,0.08204735419865239,0.0652198751389893,0.35968379446640314,0.004363988791285607,,0.3766728706144917,-0.0524195880066923,-0.1739444608213885,-0.19366894040819954,-0.0011500428937700651,0.5920538920792837,0.08192464340153824,0.4974483944029574,0.08192464340153824,-0.1809528083583433,-0.0011500428937700651,0.02788697283177209,-0.05464666913583682,0.15002519125149258
maximin__montague_flow_reliability_annual,,-0.17558535724825813,-0.13500997533445422,0.9607580532831536,0.4467186210887262,0.3571282485866288,-0.06298720857380048,-0.3039046079079447,0.029750015185697927,-0.166441474620554,-0.31821904938502693,0.9629556415720921,0.36054735772763147,0.4345252260716496,-0.0681246708912225,-0.20825764312298897,0.03385218750174134,-0.16581202908834247,-0.14344781270374996,1.0,0.06384125495447089,0.47801203617890686,-0.06375966607948515,-0.04375360815818141,0.03552068452542657,,,,-0.16643773446515478,-0.3048296837268342,-0.2890020872031985,0.04815678232446002,-0.3018801341536825,0.301752002662865,0.2756078614732109,0.665123169289016,0.9628687319566656,0.33282264830002195,0.20844531247830386,0.22448220248498518,0.5746210418210492,0.480440458337242,0.4499797972786706,0.3351933640079561,0.4348656077524559,-0.06814486329579586,-0.05998505030063167,-0.027036302821737912,-0.1269148301115563,-0.24484572252203174,-0.19372960363584404,-0.10771851522214645,-0.211415153939659,0.04442217827494834,0.06641510957614587,0.05928853754940712,0.03385218750174134,,-0.33099698801796773,0.3015820812687393,0.548319740105436,0.4832801658858513,-0.12437392723716381,-0.24733605177392656,0.044633010024404667,-0.4110797472016175,0.044633010024404667,0.5732257950876728,-0.12437392723716381,0.07134634712110309,0.3027458527595059,0.0069136481129747655
maximin__montague_flow_deficit_p99_pct,,-0.2660838772656151,0.3906323753301078,0.055880787939483305,0.19434872078761772,0.0455474682084978,-0.07436523673709927,0.29841761983550813,0.06313778787843148,-0.27807874718821807,-0.3853163318349998,0.046915309243945935,0.2550367448450193,0.04795745088924585,-0.06472189095801607,0.41748055733928585,0.020593731977624628,-0.25955622304963194,0.38748613783961267,0.06384125495447089,1.0,0.04891765432932027,-0.05427636608262238,0.2959590626643919,0.03285041163295792,,,,-0.27807931406824826,0.033023528239600836,0.09746926435610356,0.47769987105093487,-0.43813985782078974,0.05275446860474725,0.028732080344732874,-0.04532839962997225,0.04677768864830893,0.2749780865123871,0.4358062523119122,0.32905815027551577,0.22063823859769693,0.05825495730230904,0.030165794782595984,-0.06620703553623473,0.047820461181201555,-0.06575083437699575,-0.061589080158371536,-0.05788328761940792,-0.056243786155404485,0.4832012823741621,0.5643188340917737,0.5682388659128397,0.39955249801815435,0.08307479869897812,0.08386313817669873,0.43873517786561267,0.020589207374311955,,-0.05822243500272246,0.05239263378118266,0.23713262336342283,0.057711640576786016,-0.05971842578188818,0.46955784549088214,0.08289523575644636,0.07782655624857485,0.08289523575644636,0.21818705725646875,-0.05971842578188818,0.25734660474495974,0.3795327403750449,0.06142498645090806
maximin__trenton_flow_reliability_annual,,-0.21413395878954808,-0.18754088077152523,0.4769088243009464,0.4210749229879616,0.7282266138486607,0.0600471425426395,-0.2791823216780183,-0.09041516533827469,-0.19943355994743503,-0.3594846004312904,0.4753486019217101,0.3458513092050874,0.883472181942451,0.052937779761320206,-0.21645556460925225,-0.055730947124150915,-0.20574933266515352,-0.20682239296642718,0.4780120361789069,0.04891765432932028,1.0,0.05926212342873473,-0.07205952796642866,-0.05707655755658097,,,,-0.1994339665045834,-0.34875595918947816,-0.34350311455950167,-0.01759286554341715,-0.33356095330118407,0.2369276161362134,0.21902961189369985,0.2122339141708572,0.47540487911167706,0.33538999429113786,0.24304618676074186,0.267648861984415,0.40436481263392265,0.6736840446821134,0.5879697328206434,0.7977512900492695,0.8789941757813983,0.04868948073591988,0.055771683976368475,0.07789229689023178,-0.0681454330126954,-0.23391662557943269,-0.2065591600607472,-0.1558233110315539,-0.21629631929861334,-0.04425922536617771,-0.023175077331292343,-0.2111620820442176,-0.05572641320394882,,-0.3583993296633467,0.23736879398052085,0.4038660903031479,0.670053514573013,-0.06668876360307703,-0.2317338369979561,-0.04399347154243513,-0.4173659213440166,-0.04399347154243513,0.433150600355708,-0.06668876360307703,0.13554568435626815,0.27716645781911664,0.023132215676970765
maximin__downstream_flood_exceedance_annual,,-0.1616907748081981,-0.035722447466100746,-0.052442541726565366,-0.03411584305451404,0.12663325420814636,0.9419828222397502,-0.1657004323844448,-0.08420129406154803,-0.15519896767783461,-0.044752265337532744,-0.05299428083364989,-0.03757249589742021,0.08939758103490321,0.9698376295752683,-0.10998583208472208,-0.0540305504582675,-0.18194009271392067,-0.0339602563685105,-0.06375966607948515,-0.05427636608262238,0.05926212342873473,1.0,-0.06847303428392854,-0.05697737235697785,,,,-0.1551992840601413,-0.020143670977507938,-0.03964127619778667,-0.03433268858800774,-0.041906688940668,-0.04612416215321751,-0.037639318735566814,-0.006475485661424608,-0.05297610960074809,-0.03823631430686545,-0.04335717670438133,-0.03907757970845234,-0.0612200455217046,0.04756848271030368,0.029470918751018566,-0.0006471364375722192,0.09010175464590658,0.9521491120451143,0.9324948602927913,0.909186922664649,0.8442292602083221,-0.09528457642114117,-0.07993416443134908,-0.051102451929589704,-0.11903835005085812,-0.04927778976772509,-0.033333106281807814,0.16205533596837945,-0.054039599664892836,,-0.01273515046909754,-0.04612377393598351,-0.06256038631049675,0.048352996158928824,0.826348367036027,-0.10491517598669924,-0.04943258949701291,-0.0884038271953071,-0.04943258949701291,-0.054301093866094864,0.826348367036027,0.20771682887922788,-0.037612812317440146,0.37591928262124497
maximin__nyc_storage_min_p01_pct,,-0.22779499086463906,0.29832732544584045,-0.051175716750938835,-0.20480701689680014,-0.021857862714583242,-0.09503405364211005,0.5691012808773179,-0.01933404262647683,-0.2365953202193504,-0.3647374002953945,-0.06026756549755773,-0.22096955366094911,-0.050893689462131846,-0.08157605334359705,0.6965671037545321,-0.054882261240214024,-0.21280509423303934,0.38316148664504207,-0.04375360815818141,0.2959590626643919,-0.07205952796642867,-0.06847303428392854,1.0,-0.04177386008618901,,,,-0.23659580253295265,-0.08461935204745448,-0.037252210388088416,0.2105600081442327,-0.3663913704683995,-0.014379335109888635,-0.03838737565969473,-0.12515824837368336,-0.06038699174947226,-0.2205468068866719,-0.14482364403657508,-0.16984829625925776,-0.12876689854258513,-0.04136227737796449,-0.0540369834385653,-0.06101449915206192,-0.05083934106443687,-0.08234769779906534,-0.08502594970168385,-0.09246981823222644,-0.05212266371433083,0.57846130841263,0.5288502183605991,0.34532480924990144,0.7009791082844736,0.03488920875373287,0.022866571801046662,0.3777984442408345,-0.05488781556277654,,-0.1368183543221157,-0.01479784945301622,-0.13303679685221242,-0.04188830774426541,-0.056649812410119814,0.5883209928137779,0.0347809018598409,0.04614362338924027,0.0347809018598409,-0.12362263242646418,-0.056649812410119814,-0.026030067056079756,-0.08985943040155014,-0.13062373651613157
maximin__nj_delivery_reliability_annual,,0.1201475518115469,0.0386690181072223,0.0387046339806059,0.010822881671268688,-0.047072302526037876,-0.05263284229996079,-0.039202471448319606,0.9295286992605448,0.11905542594711821,0.029288618706714495,0.03727221771292182,0.04101945385896729,-0.054083794261653335,-0.0554657601112786,-0.025170154204959074,0.9795708574816933,0.12251289081113276,0.01543069598234385,0.035520684525426574,0.03285041163295792,-0.05707655755658097,-0.05697737235697785,-0.04177386008618901,1.0,,,,0.11905566864866995,0.03287195985613075,0.03801899486683521,0.052348722099546906,0.021477586877568334,0.0011151478689798507,-0.003502157207339221,0.015838758556072616,0.03732704429080235,0.040196757625358584,0.05194325527720633,0.052812640465509625,0.03116358360525102,-0.028248573037627327,-0.025809895178685423,-0.023571423073979123,-0.05369461221502035,-0.0550876120780331,-0.05640054952943317,-0.06326701139128213,-0.06187938558170653,-0.02211522087465942,-0.017066637017485075,0.025828095527111954,-0.025108830453324266,0.23502667315466796,0.14058404820792067,0.2727272727272727,0.9795658349428797,,0.0178622340821622,0.0012516812835348117,0.028122700092227313,-0.027308020968294454,-0.06229346131461036,-0.024006291792821658,0.23536934674214802,0.021881525579219612,0.23536934674214802,0.021905854356252023,-0.06229346131461036,-0.027328404968698167,0.04341577465623645,-0.03453126426344716
regret_mean__nyc_delivery_reliability_annual,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regret_q90__nyc_delivery_reliability_annual,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regret_cond__nyc_delivery_reliability_annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gain_mean__nyc_delivery_reliability_annual,,0.9599495010533655,-0.08549742034172801,-0.1588284739932017,-0.202719287841849,-0.198862675268168,-0.14245749350152712,-0.14252021972261814,0.1218393814175916,0.9999979614448056,0.32783229214280046,-0.15332632068202112,-0.16957109818066876,-0.20178273833124874,-0.1453897564646834,-0.18435470045046523,0.12847650392237508,0.9579798751945928,-0.14244637314817024,-0.16643773446515478,-0.27807931406824826,-0.19943396650458337,-0.15519928406014133,-0.23659580253295265,0.11905566864866997,,,,1.0,0.1161170583133335,0.05451620514438227,-0.22013217279174727,0.35207396048843265,-0.13485682722556655,-0.10611678976419436,0.006475485661424608,-0.15325438772037325,-0.17729078910447307,-0.2121645148121564,-0.17864518026521106,-0.17241050984050785,-0.22982971472513763,-0.19015477000378428,-0.048236554462113876,-0.20197723845798574,-0.14338718746117204,-0.15200145424222236,-0.14620856349067793,-0.1440943902324725,-0.1909460782682144,-0.18738828925002154,-0.12794390103095757,-0.1720836411039254,0.001893475603357441,-0.041529898752232966,-0.36758893280632415,0.12848555315667143,,0.1830755995587785,-0.13490171232279902,-0.17968447184139527,-0.22971606410569878,-0.14130479064401907,-0.17996580353494734,0.002036697439337919,0.12711577333668153,0.002036697439337919,-0.1887778948185135,-0.14130479064401907,-0.16447639516536391,-0.24607548320259756,-0.1455898193609933
regret_mean__nyc_delivery_deficit_p99_pct,,0.13162106592243814,0.5485617754603083,-0.3005833014783759,-0.3574055677597745,-0.28725340461619103,-0.023000487382220988,0.06657912419188605,0.04775130278827483,0.1161168216023011,0.49792463724237757,-0.2996417476219382,-0.31381718996538677,-0.32767822121087276,-0.01871304881550357,0.15254434582776935,0.032454650794828094,0.11658387718487219,0.4556115093451711,-0.3048296837268343,0.033023528239600836,-0.3487559591894782,-0.020143670977507938,-0.08461935204745448,0.03287195985613074,,,,0.1161170583133335,1.0,0.733243770173988,0.34609929078014184,0.40967385923601307,-0.12178157728208566,-0.1333469350902012,-0.12389228929033103,-0.29981751819105645,-0.3025031844295229,-0.15927197934744472,-0.21185236866286808,-0.3437885898410984,-0.3363984312730823,-0.30378726496577335,-0.20018173997862784,-0.3275191969897404,-0.017158760593703623,-0.020685712683348498,-0.046453032059675846,0.028474027514225068,0.18838181096008452,0.22434907672118992,0.2830597486932684,0.14493380085815183,0.035811673848354215,0.013511309557756968,0.17930976334621357,0.03246410108260413,,0.866098644405451,-0.12238982822677254,-0.3494163963168893,-0.3368122472064215,0.027960379975213556,0.18216030479836992,0.035661399218596845,0.7574183085209151,0.035661399218596845,-0.3664911925550211,0.027960379975213556,-0.11612103974078408,-0.15123305648527685,0.24193403872992475
regret_q90__nyc_delivery_deficit_p99_pct,,0.06804693632366679,0.5058172453053875,-0.28706913008437374,-0.3452976944285394,-0.27538410273789515,-0.04911461636822844,0.15575377829167683,0.053741918316167085,0.05451841493026492,0.4230661821099148,-0.2903175338624609,-0.30475043398282065,-0.31630086888094633,-0.041586205322713204,0.21753034267644927,0.03464525009978706,0.060575270552535955,0.5018623648373965,-0.28900208720319853,0.09746926435610358,-0.34350311455950167,-0.03964127619778667,-0.037252210388088416,0.03801899486683521,,,,0.05451620514438227,0.733243770173988,1.0,0.5690323644883293,0.349223234043926,-0.09446551027826326,-0.10305583071930283,-0.17902302658616515,-0.29039990141019434,-0.28416322797097643,-0.06190618122375956,-0.17299272110022876,-0.3505912640374821,-0.3116518387683442,-0.29265476549408775,-0.22600838622645444,-0.31646864049120776,-0.0405683014976017,-0.04106463240237128,-0.05263662211052015,0.00523295706507753,0.25763414063660367,0.31346066177106363,0.4048092111159012,0.20663836450733197,0.07915585264506876,0.05967005641391485,0.29718592938651,0.03464525009978706,,0.6274731365304588,-0.09467855152083737,-0.350709883789549,-0.3122200130219157,0.0036340253909412745,0.24682040673477093,0.0789801548496039,0.7322384412987288,0.0789801548496039,-0.36522772678337756,0.0036340253909412745,-0.06271899387893999,-0.15876669909890165,0.23673095623826682
